Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,month,day,year,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
"1000 East 67th Street, Chicago, IL 60637, USA",2,10,8,55,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"1000 East 67th Street, Chicago, IL 60637, USA",1,10,8,55,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"3900 South Ashland Avenue, Chicago, IL 60609, USA",2,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"7700 South Eberhart Avenue, Chicago, IL 60619, USA",2,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5000 South Union Avenue, Chicago, IL 60609, USA",2,50,89,64,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,4,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5000 South Union Avenue, Chicago, IL 60609, USA",5,50,89,64,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5200 South Kolmar Avenue, Chicago, IL 60632, USA",2,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"6300 West 64th Street, Chicago, IL 60638, USA",2,63,105,108,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"6300 West 64th Street, Chicago, IL 60638, USA",1,63,105,108,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"3700 South Pulaski Road, Chicago, IL 60623, USA",1,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Doty Avenue, Chicago, IL, USA",4,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Stony Island Avenue, Chicago, IL, USA",2,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Torrence Avenue, Chicago, IL, USA",2,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,24,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Torrence Avenue, Chicago, IL, USA",3,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Torrence Avenue, Chicago, IL, USA",1,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Brandon Avenue, Chicago, IL 60617, USA",2,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"3700 118th Street, Chicago, IL 60617, USA",2,37,4,121,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"2400 East 105th Street, Chicago, IL 60617, USA",1,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Cottage Grove Avenue, Chicago, IL, USA",2,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"4000 East 130th Street, Chicago, IL 60633, USA",2,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,6,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"4000 East 130th Street, Chicago, IL 60633, USA",1,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"9100 West Higgins Road, Rosemont, IL 60018, USA",2,91,127,10,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"9100 West Higgins Road, Rosemont, IL 60018, USA",3,91,127,10,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"Ohare Court, Bensenville, IL 60106, USA",2,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"Ohare Court, Bensenville, IL 60106, USA",3,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"Ohare Court, Bensenville, IL 60106, USA",1,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"4800 West Montana Street, Chicago, IL 60639, USA",2,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,13,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"4800 West Montana Street, Chicago, IL 60639, USA",3,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"4800 West Montana Street, Chicago, IL 60639, USA",1,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",2,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,39,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",3,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",1,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,4,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"8200 South Kostner Avenue, Chicago, IL 60652, USA",2,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"8200 South Kostner Avenue, Chicago, IL 60652, USA",2,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,30,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"8200 South Kostner Avenue, Chicago, IL 60652, USA",3,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"8200 South Kostner Avenue, Chicago, IL 60652, USA",1,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,4,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"East 91st Place, Chicago, IL, USA",2,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,5,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"East 91st Place, Chicago, IL, USA",1,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"1700 West Addison Street, Chicago, IL 60613, USA",2,17,113,132,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,1,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"South Wallace Street, Chicago, IL, USA",2,11,91,137,"1100  S WALLACE ST, Chicago, IL",41.753411,-87.63981700000001,5,3,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"1300 North Laramie Avenue, Chicago, IL 60651, USA",2,13,26,138,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"3900 North Springfield Avenue, Chicago, IL 60618, USA",2,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,8,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"3900 North Springfield Avenue, Chicago, IL 60618, USA",1,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,2,0,9,25,2009,70,60,65,4,57,0,0,0542,1744,0,5.4,11,7.3,70,60,57,5.4,11
"2500 West Grand Avenue, Chicago, IL 60654, USA",1,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1100 Roosevelt Road, Chicago, IL 60608, USA",2,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,11,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1100 Roosevelt Road, Chicago, IL 60608, USA",3,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1700 West 95th Street, Chicago, IL 60643, USA",2,17,112,77,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",2,36,39,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"5000 South Central Avenue, Chicago, IL 60638, USA",2,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"5000 South Central Avenue, Chicago, IL 60638, USA",3,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",2,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",3,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",1,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,4,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"7000 West Armitage Avenue, Chicago, IL 60707, USA",2,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"2500 South Millard Avenue, Chicago, IL 60623, USA",3,25,77,105,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3500 West 116th Street, Chicago, IL 60655, USA",2,35,96,111,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3500 West 116th Street, Chicago, IL 60655, USA",3,35,96,111,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"4600 Milwaukee Avenue, Chicago, IL 60630, USA",3,46,33,4,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,5,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"7000 North Moselle Avenue, Chicago, IL 60646, USA",2,70,35,9,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3000 West 18th Street, Chicago, IL 60608, USA",1,30,99,32,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",3,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,15,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",2,12,125,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",3,12,125,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",2,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,6,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",3,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1100 North Artesian Avenue, Chicago, IL 60622, USA",2,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1100 North Artesian Avenue, Chicago, IL 60622, USA",3,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3300 West 104th Street, Chicago, IL 60655, USA",2,33,93,79,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3300 West 104th Street, Chicago, IL 60655, USA",1,33,93,79,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"1700 North Pulaski Road, Chicago, IL 60639, USA",3,17,40,30,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",1,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"2200 West 69th Street, Chicago, IL 60636, USA",1,22,107,51,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3900 South Ashland Avenue, Chicago, IL 60609, USA",2,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"5000 South Union Avenue, Chicago, IL 60609, USA",2,50,89,64,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"5000 South Union Avenue, Chicago, IL 60609, USA",3,50,89,64,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,3,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",2,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,9,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",3,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",1,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,5,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,5,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Stony Island Avenue, Chicago, IL, USA",3,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,3,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Torrence Avenue, Chicago, IL, USA",2,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,6,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Torrence Avenue, Chicago, IL, USA",3,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Torrence Avenue, Chicago, IL, USA",1,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Torrence Avenue, Chicago, IL, USA",6,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"2400 East 105th Street, Chicago, IL 60617, USA",2,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,12,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"2400 East 105th Street, Chicago, IL 60617, USA",3,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,3,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"2400 East 105th Street, Chicago, IL 60617, USA",1,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Cottage Grove Avenue, Chicago, IL, USA",2,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Cottage Grove Avenue, Chicago, IL, USA",3,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"South Cottage Grove Avenue, Chicago, IL, USA",1,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
"9100 West Higgins Road, Rosemont, IL 60018, USA",2,91,127,10,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,2,0,10,1,2009,59,41,50,-8,46,15,0,0548,1734,0,9.1,13,9.5,59,44,46,8.8,13
